Player's hand,Other player's cards,Win %,Lose %,Push %,Avg profit $,Ending bankroll $,High Card %,Pair %,Two Pair %,Trips %,Straight %,Flush %,Full House %,Quads %,Straight Flush %,Royal Flush %
"Ac,8c",,0.23,0.57,0.18,-8.67,132640,53.065,40.353,4.102,1.5709999999999997,0.0,0.803,0.097,0.009000000000000001,0.0,0.0
"Ac,7c",,0.23,0.58,0.18,-8.72,127080,53.007000000000005,40.461000000000006,4.026,1.583,0.0,0.8370000000000001,0.078,0.008,0.0,0.0
"Ac,6c",,0.23,0.57,0.18,-8.52,147600,52.959999999999994,40.455000000000005,4.0680000000000005,1.534,0.0,0.877,0.101,0.005,0.0,0.0
"Ac,5c",,0.24,0.7,0.06,-12.77,-277200,52.66499999999999,40.347,4.101,1.569,0.328,0.8880000000000001,0.087,0.015,0.0,0.0
"Ac,4c",,0.24,0.69,0.06,-12.64,-264720,52.71900000000001,40.274,4.149,1.6209999999999998,0.28600000000000003,0.836,0.101,0.013999999999999999,0.0,0.0
"Ac,3c",,0.24,0.69,0.06,-12.76,-276280,52.674,40.447,4.036,1.59,0.31,0.83,0.099,0.013999999999999999,0.0,0.0
"Ac,2c",,0.24,0.7,0.06,-12.92,-292920,52.971000000000004,40.03,4.156,1.595,0.312,0.831,0.1,0.005,0.0,0.0
"Kc,Qc",,0.36,0.57,0.06,-1.26,873080,52.47500000000001,40.377,4.025,1.5599999999999998,0.613,0.8340000000000001,0.098,0.009000000000000001,0.003,0.006
"Kc,Jc",,0.36,0.57,0.06,-1.3,869600,52.579,40.259,4.074,1.5230000000000001,0.619,0.8290000000000001,0.093,0.011000000000000001,0.008,0.005
"Kc,10c",,0.24,0.57,0.18,-6.14,385440,52.06699999999999,40.622,4.035,1.6219999999999999,0.672,0.865,0.093,0.016,0.005,0.003
"Kc,9c",,0.24,0.57,0.18,-7.59,240520,52.632,40.31,4.143,1.6760000000000002,0.28700000000000003,0.853,0.082,0.012,0.005,0.0
"Kc,8c",,0.23,0.57,0.18,-8.75,124760,52.958000000000006,40.616,3.9,1.58,0.0,0.86,0.078,0.008,0.0,0.0
"Kc,7c",,0.23,0.58,0.18,-8.66,133720,53.181,40.237,4.053,1.553,0.0,0.8750000000000001,0.097,0.004,0.0,0.0
"Kc,6c",,0.23,0.57,0.18,-8.38,161040,52.941,40.337,4.168,1.5610000000000002,0.0,0.8789999999999999,0.106,0.008,0.0,0.0
"Kc,5c",,0.23,0.7,0.06,-13.6,-360680,53.059999999999995,40.416000000000004,4.018999999999999,1.545,0.0,0.856,0.09,0.013999999999999999,0.0,0.0
"Kc,4c",,0.23,0.7,0.06,-13.62,-362280,53.222,40.119,4.099,1.608,0.0,0.864,0.084,0.004,0.0,0.0
"Kc,3c",,0.23,0.7,0.06,-13.5,-350160,52.949,40.406,4.138,1.5630000000000002,0.0,0.8380000000000001,0.099,0.006999999999999999,0.0,0.0
"Kc,2c",,0.23,0.7,0.06,-13.57,-357640,53.337,40.079,4.018,1.5879999999999999,0.0,0.8789999999999999,0.08499999999999999,0.013999999999999999,0.0,0.0
"Qc,Jc",,0.37,0.56,0.06,0.13,1013800,51.854,40.525,4.1129999999999995,1.544,0.9769999999999999,0.8500000000000001,0.107,0.015,0.009000000000000001,0.006
"Qc,10c",,0.24,0.57,0.18,-5.68,431440,52.30200000000001,40.346,3.945,1.4989999999999999,0.9990000000000001,0.788,0.096,0.009000000000000001,0.011000000000000001,0.005
"Qc,9c",,0.24,0.57,0.18,-7.02,297800,52.510999999999996,40.344,3.987,1.624,0.652,0.769,0.093,0.009000000000000001,0.011000000000000001,0.0
"Qc,8c",,0.24,0.57,0.18,-7.75,224840,52.502,40.554,4.076,1.603,0.329,0.819,0.105,0.009000000000000001,0.003,0.0
"Qc,7c",,0.23,0.57,0.18,-8.45,153960,53.020999999999994,40.426,4.054,1.538,0.0,0.8420000000000001,0.104,0.015,0.0,0.0
"Qc,6c",,0.23,0.57,0.18,-8.58,141600,53.05800000000001,40.397,4.052,1.545,0.0,0.8420000000000001,0.097,0.009000000000000001,0.0,0.0
"Qc,5c",,0.24,0.69,0.06,-13.2,-320480,52.957,40.357,4.108,1.562,0.0,0.907,0.10200000000000001,0.006999999999999999,0.0,0.0
"Qc,4c",,0.23,0.7,0.06,-13.62,-362280,53.059999999999995,40.449,4.027,1.553,0.0,0.8160000000000001,0.08800000000000001,0.006999999999999999,0.0,0.0
"Qc,3c",,0.23,0.7,0.06,-13.65,-365160,53.25,40.306999999999995,3.9699999999999998,1.554,0.0,0.814,0.092,0.013,0.0,0.0
"Qc,2c",,0.24,0.7,0.06,-13.31,-331760,52.796,40.605999999999995,4.098,1.517,0.0,0.873,0.104,0.006,0.0,0.0
"Jc,10c",,0.25,0.56,0.18,-3.82,617800,51.539,40.473,4.1290000000000004,1.567,1.324,0.8330000000000001,0.104,0.008,0.016,0.006999999999999999
"Jc,9c",,0.24,0.56,0.18,-5.97,402400,51.88700000000001,40.516999999999996,4.075,1.564,0.9570000000000001,0.881,0.094,0.012,0.013,0.0
"Jc,8c",,0.24,0.57,0.18,-6.72,327000,52.159,40.636,3.9539999999999997,1.635,0.6459999999999999,0.856,0.091,0.013,0.01,0.0
"Jc,7c",,0.24,0.57,0.18,-8.01,198360,52.912000000000006,40.249,4.0329999999999995,1.528,0.356,0.8160000000000001,0.096,0.004,0.006,0.0
"Jc,6c",,0.23,0.57,0.18,-8.71,128160,52.979,40.518,4.02,1.555,0.0,0.828,0.092,0.008,0.0,0.0
"Jc,5c",,0.24,0.7,0.06,-13.43,-343880,52.908,40.564,4.02,1.5890000000000002,0.0,0.8210000000000001,0.091,0.006999999999999999,0.0,0.0
"Jc,4c",,0.23,0.7,0.06,-13.74,-374120,53.079,40.481,3.887,1.6150000000000002,0.0,0.84,0.08499999999999999,0.013,0.0,0.0
"Jc,3c",,0.24,0.7,0.06,-13.36,-336800,52.99,40.388000000000005,4.169,1.536,0.0,0.8160000000000001,0.093,0.008,0.0,0.0
"Jc,2c",,0.23,0.7,0.06,-13.96,-396360,53.342999999999996,40.264,3.948,1.536,0.0,0.823,0.08,0.006,0.0,0.0
"10c,9c",,0.12,0.56,0.3,-10.28,-28600,51.897999999999996,40.331,4.062,1.514,1.23,0.843,0.09,0.009000000000000001,0.023,0.0
